"IndividualId","Organism|Age","Organism|Gestational age","Organism|Height","Organism|Ontogeny factor (alpha1-acid glycoprotein)","Organism|Ontogeny factor (albumin)","Organism|Hematocrit","Organism|MeanBW","Organism|MeanHeight","Organism|VenousBlood|Volume","Organism|ArterialBlood|Volume","Organism|Bone|Specific blood flow rate","Organism|Bone|Volume","Organism|Brain|Volume","Organism|Brain|Specific blood flow rate","Organism|Fat|Volume","Organism|Fat|Vf (lipid)","Organism|Fat|Vf (neutral lipid)-PT","Organism|Fat|Vf (phospholipid)-PT","Organism|Fat|Fraction interstitial","Organism|Fat|Vf (water)","Organism|Fat|Vf (water)-PT","Organism|Fat|Vf (neutral lipid)-RR","Organism|Fat|Vf (neutral lipid)-WS","Organism|Fat|Vf (neutral phospholipid)-RR","Organism|Fat|Vf (neutral phospholipid, plasma)-WS","Organism|Fat|Vf (extracellular water)-RR","Organism|Fat|Vf (intracellular water)-RR","Organism|Fat|Vf (water)-WS","Organism|Fat|Specific blood flow rate","Organism|Gonads|Volume","Organism|Gonads|Specific blood flow rate","Organism|Heart|Volume","Organism|Heart|Specific blood flow rate","Organism|Kidney|Volume","Organism|Kidney|Age of aging onset","Organism|Kidney|Aging half-time","Organism|Kidney|GFRmat","Organism|Kidney|Hill coefficient for aging GFR","Organism|Kidney|Hill coefficient for GFR","Organism|Kidney|Maximal decreasing rate factor","Organism|Kidney|TM50 for GFR","Organism|Kidney|Specific blood flow rate","Organism|Lumen|Effective surface area variability factor","Organism|Lumen|Stomach|Distal radius","Organism|Lumen|Stomach|Gastric emptying time","Organism|Lumen|Stomach|GET_alpha (Weibull function) variability factor","Organism|Lumen|Stomach|GET_beta (Weibull function) variability factor","Organism|Lumen|Stomach|Length","Organism|Lumen|Stomach|Proximal radius","Organism|Lumen|Duodenum|Effective surface area enhancement factor","Organism|Lumen|UpperJejunum|Effective surface area enhancement factor","Organism|Lumen|LowerJejunum|Effective surface area enhancement factor","Organism|Lumen|UpperIleum|Effective surface area enhancement factor","Organism|Lumen|LowerIleum|Effective surface area enhancement factor","Organism|Lumen|Caecum|Effective surface area enhancement factor","Organism|Lumen|ColonAscendens|Effective surface area enhancement factor","Organism|Lumen|ColonTransversum|Effective surface area enhancement factor","Organism|Lumen|ColonDescendens|Effective surface area enhancement factor","Organism|Lumen|ColonSigmoid|Effective surface area enhancement factor","Organism|Lumen|Rectum|Effective surface area enhancement factor","Organism|Stomach|Volume","Organism|Stomach|Specific blood flow rate","Organism|SmallIntestine|Small intestinal transit time","Organism|SmallIntestine|Volume","Organism|SmallIntestine|Specific blood flow rate","Organism|LargeIntestine|Large intestinal transit time","Organism|LargeIntestine|Volume","Organism|LargeIntestine|Specific blood flow rate","Organism|Liver|Volume","Organism|Liver|Specific blood flow rate","Organism|Lung|Volume","Organism|Lung|Fraction vascular","Organism|Muscle|Volume","Organism|Muscle|Vf (lipid)","Organism|Muscle|Vf (neutral lipid)-PT","Organism|Muscle|Vf (phospholipid)-PT","Organism|Muscle|Vf (protein)","Organism|Muscle|Vf (water)","Organism|Muscle|Vf (water)-PT","Organism|Muscle|Fraction interstitial","Organism|Muscle|Vf (neutral lipid)-RR","Organism|Muscle|Vf (neutral lipid)-WS","Organism|Muscle|Vf (neutral phospholipid)-RR","Organism|Muscle|Vf (neutral phospholipid, plasma)-WS","Organism|Muscle|Vf (extracellular water)-RR","Organism|Muscle|Vf (protein)-WS","Organism|Muscle|Vf (intracellular water)-RR","Organism|Muscle|Vf (water)-WS","Organism|Muscle|Specific blood flow rate","Organism|Pancreas|Volume","Organism|Pancreas|Specific blood flow rate","Organism|PortalVein|Volume","Organism|Skin|Volume","Organism|Skin|Specific blood flow rate","Organism|Spleen|Volume","Organism|Spleen|Specific blood flow rate"
"80", 46, 40, 16.6428, 0.996407420604711, 1, 0.41, 64.4580830183973, 16.0328732846825, 0.796708457338079, 0.346368051759765, 0.032332, 9.43936818864252, 1.34947546334942, 0.499751902500334, 20.5646734078614, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00941148516207123, 0.08968, 0.359380007404833, 0.89465191791933, 0.412399488157903, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.47129278412236, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.168021975245186, 0.353806521463192, 126.000000328837, 0.714207844867322, 0.91567671461691, 2652, 0.428522277321193, 0.693738277378807, 1.92670356906824, 0.200538076641234, 0.990596329896046, 0.53, 23.5079548106255, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.171137476178275, 0.34734361819285, 0.857310979963041, 2.88892670484233, 0.10856, 0.168833779542253, 0.896230390692706
"81", 43, 40, 15.7772, 0.997081029241327, 1, 0.41, 63.8756959480608, 16.0596884647438, 0.759806016928308, 0.330300687829776, 0.032332, 8.5159265369381, 1.35106031803405, 0.503842865380747, 20.8655071553342, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.0109386038680876, 0.08968, 0.340442752290306, 0.90503280743691, 0.396592572699868, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.55734275140942, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.161236273399159, 0.359677895293674, 126.000000328837, 0.685605954626739, 0.930872252215115, 2652, 0.41130508721752, 0.705250775085635, 1.86390057367701, 0.203434077777642, 0.949139750381359, 0.53, 21.7811655402244, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.166180119536177, 0.349026635933179, 0.817653973400754, 2.72925365731991, 0.10856, 0.163984723570527, 0.901328879970585
"82", 55, 40, 16.7222, 0.99438659469486, 1, 0.41, 65.3884599920825, 15.9159182340108, 0.807743477020022, 0.351143196970582, 0.032332, 9.42681610972239, 1.3316521113718, 0.487479013859095, 48.7857982013642, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00613658680582966, 0.08968, 0.380910885497733, 0.921888152164664, 0.407792464282089, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.25511386273873, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.169609479579901, 0.320936719444617, 126.000000328837, 0.721251001686394, 0.830607303804458, 2652, 0.432717791331956, 0.629287685185523, 1.86012053030418, 0.191850073232008, 1.00506480085314, 0.53, 22.4329629137741, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.167557527726407, 0.32483204636667, 0.869235411250052, 3.47881126267653, 0.10856, 0.164676894411344, 0.842313370633695
"83", 94, 40, 15.1081, 0.986596986265264, 1, 0.41, 50.3034823583989, 14.9139569122763, 0.612767334256246, 0.26639255873024, 0.032332, 6.64692804858085, 1.14098872788149, 0.434296496413726, 32.7346986170656, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.0050430959851779, 0.08968, 0.428691945991588, 1.07813934022479, 0.306943847232525, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 1.39500480461458, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.16499887608768, 0.185258188130956, 126.000000328837, 0.701869658684789, 0.479461510099053, 2652, 0.421037944908788, 0.363251349276384, 1.29510300991836, 0.154202058458696, 0.698453624197469, 0.53, 11.7686298602973, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.12714501786168, 0.240253254661594, 0.659390864171819, 2.6427105793498, 0.10856, 0.0782064734459548, 0.999680058928159
"84", 73, 40, 15.5178, 0.99034494287516, 1, 0.41, 60.3516490087192, 15.4245787877506, 0.720715448142744, 0.313308014041933, 0.032332, 7.65476577754547, 1.27385968259194, 0.462933236576617, 52.3412809791008, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00518405454802729, 0.08968, 0.405981095333537, 0.983401799454809, 0.354857724308773, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 1.90442229029231, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.164184024846138, 0.24343493981166, 126.000000328837, 0.69830303238494, 0.630027126090993, 2652, 0.418918249013617, 0.477323411395411, 1.50012802607673, 0.174474066413556, 0.904035763261543, 0.53, 15.2741395082293, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.144344853130729, 0.27710029872608, 0.775602520848454, 3.21371837086729, 0.10856, 0.136675252705847, 0.745324709897143
"85", 60, 40, 16.3091, 0.993263913633832, 1, 0.41, 65.5423208719858, 15.8347167567543, 0.792837838588054, 0.344680620336776, 0.032332, 8.91344603253103, 1.31547474969548, 0.48066074239174, 71.3892360145086, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00537011990512403, 0.08968, 0.386594190133219, 0.962965572433439, 0.392832097450266, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.15366823107119, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.167088165450714, 0.295895415866686, 126.000000328837, 0.710611160086231, 0.765798609789613, 2652, 0.426329461533372, 0.580187089934677, 1.73466530187772, 0.187023404671327, 0.98318639162784, 0.53, 20.281869384368, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.162488510190664, 0.304564498194262, 0.8532435703592, 3.78143088113827, 0.10856, 0.158615579874862, 0.795194336278523
"86", 22, 40, 16.1757, 1.00093716911273, 1, 0.41, 56.2666666666667, 16.1933333333333, 0.667923744829459, 0.290381103648385, 0.0336322666666667, 8.60776859327681, 1.35634657310652, 0.521554666666667, 31.7447540736039, 0.762666666666667, 0.753133333333333, 0.00190666666666667, 0.192, 0.187333333333333, 0.2248, 0.813193333333333, 0.877066666666667, 0.00152533333333333, 0.00192954666666667, 0.1686, 0.01124, 0.0374666666666667, 0.0279559333333333, 0.00986033703418067, 0.128794666666667, 0.304295417058945, 0.958396933333333, 0.372315112042058, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.77169606666667, 1.00000000260982, 0.496730666666667, 15.0000000391473, 1.00000002079922, 0.999999963215789, 1.98693333333333, 0.496730666666667, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.149043899754319, 0.391032, 126.000000328837, 0.637549103531852, 1.00564446666667, 2573.6, 0.375248024711825, 0.7791344, 1.83797475664701, 0.208496666666667, 0.783766715333088, 0.53, 20.0057027462159, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.170666666666667, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.0332445333333333, 0.152675161968979, 0.383150666666667, 0.718854190865936, 2.60137537776158, 0.128181333333333, 0.184165375512562, 0.803360733333333
"87", 29, 40, 17.207, 1.00011714613909, 1, 0.41, 59.5333333333333, 16.2866666666667, 0.759018282228415, 0.330007044003008, 0.0324945333333333, 10.1122275751823, 1.35424214566658, 0.521559333333333, 17.5436414171381, 0.795333333333333, 0.785391666666667, 0.00198833333333333, 0.164, 0.154666666666667, 0.1856, 0.848024166666667, 0.914633333333333, 0.00159066666666667, 0.00201219333333333, 0.1392, 0.00927999999999998, 0.0309333333333333, 0.0261578666666667, 0.0132761290079505, 0.0945693333333333, 0.338872806592772, 0.905841866666667, 0.416161065494156, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.77763813333333, 1.00000000260982, 0.499591333333333, 15.0000000391473, 1.00000002079922, 0.999999963215789, 1.99836666666667, 0.499591333333333, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.168403581898667, 0.364824, 126.000000328837, 0.716148107485741, 0.943393933333333, 2642.2, 0.428838191315538, 0.7168918, 1.97039066090789, 0.202103333333333, 0.959993980806375, 0.53, 22.2989797116841, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.161333333333333, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.0328590666666667, 0.174336979751232, 0.352481333333333, 0.816780729753373, 2.80530549450834, 0.111012666666667, 0.193376257648515, 0.807011466666667
"88", 35, 40, 17.7113, 0.998877318938972, 1, 0.41, 61.6466544388622, 16.1932518224026, 0.803090235678969, 0.349206612497941, 0.032332, 10.7700578281632, 1.35274904978305, 0.51474691413058, 15.645383875704, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.013993586789449, 0.08968, 0.356705685654353, 0.906873848477246, 0.429496329985409, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.71093985934824, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.17468400720662, 0.363314634562078, 126.000000328837, 0.741996717949084, 0.94028439490666, 2652, 0.445315282494743, 0.712381636396232, 2.00076607402655, 0.203760039457026, 1.0072142921537, 0.53, 25.1361772236906, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.181483588303964, 0.349404826836754, 0.864203758243121, 2.93895120529687, 0.10856, 0.188524301025282, 0.856980184624232
"89", 98, 40, 15.349, 0.986596986265264, 1, 0.41, 46.8942781441491, 14.8313189707588, 0.577234725316236, 0.250962702325248, 0.032332, 6.78466447805754, 1.11188321024016, 0.428841879239842, 21.533660218777, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00503657542507401, 0.08968, 0.427789636528148, 1.07813934022479, 0.30644175617205, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 1.26240578715021, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.167649831359747, 0.172591203771487, 126.000000328837, 0.712652835498581, 0.446678443878527, 2652, 0.427608911087372, 0.338414125042131, 1.25244294039751, 0.150340723610151, 0.643232391124604, 0.53, 11.2110016759001, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.126904702070299, 0.227829788565735, 0.621167366691251, 2.36747190052764, 0.10856, 0.0721941879812524, 1.02325667615837
"90", 46, 40, 15.9706, 0.996407420604711, 1, 0.41, 64.4580830183973, 16.0328732846825, 0.772543482571612, 0.335858060717256, 0.032332, 8.69262453694463, 1.34957876657808, 0.499751902500334, 23.5956491377398, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00912530314270145, 0.08968, 0.348725885739369, 0.89465191791933, 0.400375193006976, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.47129278412236, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.162956359975641, 0.353806521463192, 126.000000328837, 0.692850011144453, 0.91567671461691, 2652, 0.415698660932718, 0.693738277378807, 1.88044926361796, 0.200538076641234, 0.964147038918175, 0.53, 21.8899708847565, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.166015855523007, 0.34734361819285, 0.831322793503042, 2.82822440260738, 0.10856, 0.163884505303926, 0.896230390692706
"91", 86, 40, 15.6819, 0.987425972116487, 1, 0.41, 54.6713355609719, 15.0641966173082, 0.680514712223476, 0.295834376100743, 0.032332, 7.33056320193146, 1.19848148873127, 0.445205730761494, 51.9342867224128, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00525353657084939, 0.08968, 0.437589077941687, 1.07813934022479, 0.325577068317331, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 1.64195777257056, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.168443284495579, 0.208695764681544, 126.000000328837, 0.716430362876144, 0.540119643266499, 2652, 0.429746527903797, 0.409207381728517, 1.42074706281619, 0.161924728155786, 0.795141104691105, 0.53, 13.8923974156939, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.1336095938656, 0.263028878305326, 0.732343337172339, 3.19835819306866, 0.10856, 0.104684570992893, 0.880112635264914
"92", 70, 40, 15.7799, 0.991018551511777, 1, 0.41, 62.1697947081175, 15.5355700128238, 0.744635203677336, 0.323718618617437, 0.032332, 8.05973492192689, 1.28744123796458, 0.46702419945703, 33.8974163382978, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00523761889703747, 0.08968, 0.404320215449117, 0.942799996267674, 0.369018640855571, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 1.94339382971417, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.165349826953862, 0.251399205601704, 126.000000328837, 0.702990954341799, 0.6506392185499, 2652, 0.421819040778411, 0.492939618826871, 1.53079083395937, 0.177370067549965, 0.953019049921147, 0.53, 16.2395395321709, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.150361788643493, 0.276475949054199, 0.801314555423481, 2.90178252771235, 0.10856, 0.141509026490541, 0.749266831732194
"93", 94, 40, 14.0063, 0.986596986265264, 1, 0.41, 50.3034823583989, 14.9139569122763, 0.57890869216364, 0.251679093910958, 0.032332, 5.71265406387037, 1.14082073737651, 0.434296496413726, 22.1093485772048, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00476482540079213, 0.08968, 0.404796383019629, 1.07813934022479, 0.289957169655642, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 1.39500480461458, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.155892007775862, 0.185258188130956, 126.000000328837, 0.662947604843234, 0.479461510099053, 2652, 0.397684635858651, 0.363251349276384, 1.2211577410985, 0.154202058458696, 0.658926699898655, 0.53, 10.0791008902452, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.120097716043794, 0.240253254661594, 0.622962231702364, 2.21447989948781, 0.10856, 0.0738212546312813, 0.999680058928159
"94", 45, 40, 16.974, 0.996631956816916, 1, 0.41, 64.2639539949518, 16.0418116780363, 0.80615617404598, 0.350565362461104, 0.032332, 9.82909765297196, 1.34913467953954, 0.501115556793805, 12.7105353090324, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.0102204034775167, 0.08968, 0.361121033049693, 0.89811221442519, 0.415775714913312, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.49997610655138, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.170331383416683, 0.355763646073352, 126.000000328837, 0.722784441482027, 0.920741893816312, 2652, 0.433860705997253, 0.697575776614416, 1.89967205168766, 0.20150341035337, 0.987418746130784, 0.53, 23.4038387555569, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.173668080506488, 0.347904624106293, 0.867488532611311, 2.73759257452512, 0.10856, 0.170738080276393, 0.897929887118666
"95", 50, 40, 16.8278, 0.995509275755888, 1, 0.41, 65.2345991121792, 15.9971197112673, 0.811376741600224, 0.352731713666664, 0.032332, 9.60101678807619, 1.34768114889577, 0.49429728532645, 27.711359056683, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00682804276192412, 0.08968, 0.369722880481905, 0.880810731895889, 0.416554795997204, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.35655949440627, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.169736671599193, 0.345978023022548, 126.000000328837, 0.7217540564353, 0.895415997819304, 2652, 0.433001516034125, 0.678388280436369, 1.95131761318254, 0.196676741792689, 1.01035916403732, 0.53, 23.5953244930174, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.170239663902746, 0.345099594539078, 0.873172434846125, 3.0895218377182, 0.10856, 0.168301365235522, 0.889432404988868
"96", 62, 40, 16.0508, 0.992814841209421, 1, 0.41, 64.8678156392121, 15.7748874079682, 0.777631908210657, 0.33806963874382, 0.032332, 8.57670128759379, 1.30991292559226, 0.477933433804798, 56.8571609754995, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00530550213096943, 0.08968, 0.387406358496775, 0.958932457200286, 0.385415829130142, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.11161335079979, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.165579911840021, 0.28699617381369, 126.000000328837, 0.704277398687773, 0.74276673154167, 2652, 0.422450107370541, 0.562737595713116, 1.68245549303275, 0.185092737247055, 0.970668041015964, 0.53, 19.1063725797164, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.158890678224596, 0.298946788366249, 0.836857149550526, 3.46081395269114, 0.10856, 0.154030367495501, 0.786008835369257
"97", 44, 40, 17.2683, 0.996856493029122, 1, 0.41, 64.0698249715063, 16.05075007139, 0.814358891998621, 0.354195992919093, 0.032332, 10.1843410381186, 1.34907324365779, 0.502479211087276, 10.8616698827741, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.0110293528902566, 0.08968, 0.363113676083195, 0.90157251093105, 0.419699119666521, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.5286594289804, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.172386917472876, 0.357720770683513, 126.000000328837, 0.730689704408453, 0.925807073015714, 2652, 0.438750765008983, 0.701413275850026, 1.89024655580298, 0.202468744065506, 0.988733233262938, 0.53, 23.6649765666422, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.176201873579506, 0.348465630019736, 0.876285413599841, 2.73137767048268, 0.10856, 0.172869629560195, 0.899629383544626
